species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_caroli,2,12,5442.140006274528,0.0072929458871646,0.0140684841888752,-0.9478932036570036,syllable_12
Mus_caroli,2,13,30458.9070122361,0.0408176122566317,0.0270332803071473,0.594455188373693,take_a_step
Mus_caroli,2,14,35566.90338652152,0.047662776310946,0.0491506315762137,-0.0443469645476082,curve_spine
Mus_caroli,2,15,7495.181317865938,0.0100442016748302,0.014815018687783,-0.5606974983738936,syllable_15
Mus_caroli,2,16,1573.6540126930506,0.0021088346765165,0.0303697207725121,-3.848115103770652,brief_walk
Mus_caroli,2,17,1644.5668967451334,0.0022038641732767,0.027529556850223,-3.642873567721424,slow_locomotion
Mus_caroli,2,18,26010.287316018595,0.0348560708997972,0.0156704662802541,1.1533617938921694,leave_rear_turn_right_2
Mus_caroli,2,19,13212.42982493883,0.0177058171307873,0.0224348141792228,-0.3415157912435617,high_rear
Mus_caroli,2,20,8896.148529775162,0.011921620861835,0.014062444764811,-0.2382670134835981,enter_wall_rear
Mus_caroli,2,21,24292.966618591752,0.0325547102396889,0.0139893132140278,1.218541101610866,leave_rear_turn_left_2
Mus_caroli,2,22,18702.03221790393,0.0250623667873167,0.0214935770274076,0.2216170532417552,stopping
Mus_caroli,2,23,14608.450051914197,0.0195766069232183,0.0390727338611411,-0.9970314311737146,scrunch_idle
Mus_caroli,2,24,9708.436058581898,0.0130101575377706,0.0111177040813219,0.2267795249746116,end_and_enter_rear
Mus_caroli,2,25,2398.2214271097755,0.0032138274783789,0.0097603954438278,-1.6026468131658882,syllable_25
Mus_caroli,2,26,3126.073008471799,0.004189212564143,0.0313140152909831,-2.902057219239836,still_2
Mus_caroli,2,27,47086.23170146255,0.0630996886212668,0.0177503617382067,1.8297844016384672,stop_rear_start_walking
Mus_caroli,2,28,24801.06430796904,0.0332356057972728,0.0277613688277636,0.2596509375662769,mid_rear_2
Mus_caroli,2,29,14071.319417286611,0.0188568046674584,0.0131504930804202,0.5199683005785574,mid_rear_3
Mus_caroli,2,30,3979.818107140916,0.0053333060271644,0.010068019056331,-0.9166777071672854,syllable_30
Mus_caroli,2,31,7356.832916268891,0.0098588026580354,0.0195135016227416,-0.984988266396591,groom_1
Mus_caroli,2,32,8908.479102800315,0.0119381449133527,0.0199613838030456,-0.7416330175412928,slow_locomotion_2
Mus_caroli,2,33,3373.3836540996867,0.0045206305640115,0.0105135865559722,-1.2176587982828937,jump_1
Mus_caroli,2,34,3588.0808502787386,0.0048083436754079,0.0177958111961424,-1.8879255573407896,very_slow_locomotion
Mus_caroli,2,35,1663.3348679615835,0.0022290149041171,0.0267844393954166,-3.5869163388584595,groom_2
Mus_caroli,2,36,2067.8632451225317,0.0027711184812128,0.0207472155908832,-2.9043769787211837,groom_3
Mus_caroli,2,37,2589.3934596832883,0.0034700148030509,0.020358410842027,-2.552610883072606,groom_4
Mus_caroli,2,38,4165.269634083196,0.0055818273715478,0.0105878407057568,-0.9235988603707312,brief_fast
Mus_caroli,2,39,11602.391161734637,0.0155482238249457,0.0100894235015325,0.6239059882938085,paused_in_rear
Mus_caroli,2,40,3129.2823103684573,0.0041935133107318,0.013483371824689,-1.6849497429321414,groom_5
Mus_caroli,2,41,8822.842975201527,0.0118233849762977,0.0117746621438971,0.0059574660777506,jump_2
Mus_caroli,2,42,3168.5402401041665,0.004246122386734,0.0138852700753924,-1.7093371426888295,groom_6
Mus_caroli,2,43,4184.044389069563,0.005606987193236,0.0058066365556676,-0.050476953421894,syllable_43
Mus_caroli,2,44,3461.112739847082,0.0046381952489238,0.0071950872897696,-0.6334485263224231,groom_7
Mus_caroli,2,45,374.51043414689906,0.0005018768953505,0.0032698858088472,-2.7038323852018675,idle_enter_groom
Mus_caroli,2,46,877.3431309481042,0.0011757169001721,0.0057215115825484,-2.282854655442738,syllable_46
Mus_caroli,2,47,914.552810552462,0.0012255811409892,0.0049718964811887,-2.0203293690436306,groom_10
Mus_caroli,2,48,801.9554040641733,0.0010746907207488,0.0049070628285724,-2.1909371605563632,groom_11
Mus_caroli,2,49,135.92873535541045,0.0001821564513802,0.0007070572672764,-1.956643098036916,syllable_49
Mus_caroli,2,51,1.1013330002793955,1.4758830102727646e-06,4.2424071960458036e-07,1.796203892900236,syllable_51
Mus_caroli,2,52,0.0670385134256696,8.98374996243537e-08,5.476158126474354e-06,-5.913995726346895,syllable_52
Mus_caroli,2,56,0.0274454483298716,3.6779312786505675e-08,6.317861649402589e-07,-4.066049693317475,syllable_56
Mus_caroli,2,62,0.1999062230585504,2.678919075203089e-07,1.3354355149989752e-06,-2.3132919849633033,62
Mus_musculus,1,0,733467.2491156035,0.0451598018507163,0.0440218136666582,0.036820570695398,head_low
