species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Peromyscus_leucopus,2,46,1425.1868659464344,0.004332551998163808,0.005638575548418596,-0.3801136818313795,groom_9
Peromyscus_leucopus,2,47,1649.5714726481772,0.005014678671761272,0.006012915450013826,-0.2619074129102565,groom_10
Peromyscus_leucopus,2,48,1769.2134083466724,0.005378388806874307,0.00627466080249054,-0.2223634192774614,groom_11
Peromyscus_leucopus,2,49,65.92156361063826,0.0002004008098641066,0.0009031806159642048,-2.1721261845692266,groom_12
Peromyscus_leucopus,2,83,0.6926650056943706,2.1056938049217777e-06,1.4146659512315257e-07,3.8957623340867977,unnamed_83
Peromyscus_maniculatus,1,0,1382870.1981132668,0.04634101123541284,0.040573731923181575,0.19174352046671977,head_low
Peromyscus_maniculatus,1,1,899818.3355314482,0.030153583216693144,0.04248248924878019,-0.4945388519632273,head_down
Peromyscus_maniculatus,1,2,1157216.7952903742,0.03877919748760634,0.030048559373321234,0.36798712298570163,sniff_floor
Peromyscus_maniculatus,1,3,854139.8123425718,0.028622861852388055,0.033851374359223356,-0.24204648121224676,step_to_stop
Peromyscus_maniculatus,1,4,922733.6056834632,0.030921491002272646,0.03130655107045301,-0.01785469453311853,turn_left
Peromyscus_maniculatus,1,5,716145.4949981011,0.0239985694067138,0.023451399746048342,0.033274371433174646,enter_rear
Peromyscus_maniculatus,1,6,801566.7331652325,0.02686109877718309,0.026279702800546055,0.03156936051044394,turn_right
Peromyscus_maniculatus,1,7,1122114.521664032,0.037602894130482706,0.023833783952666693,0.6578356860121949,extend_rear
Peromyscus_maniculatus,1,8,875133.2187894526,0.029326366552505114,0.01763438337878145,0.73380720669518,extend_rear_2
Peromyscus_maniculatus,1,9,405256.1877954607,0.01358043696181513,0.024648901613166296,-0.859993459446408,still
Peromyscus_maniculatus,1,10,894319.6898703395,0.029969319501480646,0.016897503175684246,0.8266762402286029,motionless_rear
Peromyscus_maniculatus,1,11,491104.5654166114,0.01645728009381085,0.042130944759894096,-1.3561543475480025,start_moving
Peromyscus_maniculatus,1,12,561382.2033971536,0.01881233613283602,0.011464369274883191,0.7145220295364035,leave_rear_turn_right
Peromyscus_maniculatus,1,13,377853.4304430228,0.012662150134835145,0.03435619147361984,-1.4400477098298878,take_a_step
Peromyscus_maniculatus,1,14,860050.0829787864,0.02882091942737292,0.06941183880562808,-1.268065388020437,curve_spine
Peromyscus_maniculatus,1,15,541754.7427386162,0.01815460529436624,0.012744230421561972,0.5104913075375939,leave_rear_turn_left
Peromyscus_maniculatus,1,16,1989074.172818068,0.06665535833832595,0.017884303409966176,1.898026929625807,brief_walk
Peromyscus_maniculatus,1,17,1647394.7902111358,0.05520542751336513,0.017462096356820934,1.6605833447632072,slow_locomotion
Peromyscus_maniculatus,1,18,433258.9012713349,0.0145188287657444,0.019430739064254514,-0.4204157002826694,leave_rear_turn_right_2
Peromyscus_maniculatus,1,19,704743.8895542271,0.023616493108665593,0.027835185886624505,-0.2371149676507908,high_rear
Peromyscus_maniculatus,1,20,769883.0836670302,0.025799356063095896,0.009911856987303822,1.380107780376367,enter_wall_rear
Peromyscus_maniculatus,1,21,425898.3949696962,0.014272172712495193,0.016183347652003455,-0.1813050923608708,leave_rear_turn_left_2
Peromyscus_maniculatus,1,22,586685.7841140088,0.019660277985871683,0.01993118357480233,-0.01974366361344958,stopping
Peromyscus_maniculatus,1,23,882164.7961224612,0.029561999950806852,0.04476507848228931,-0.5986298405341215,scrunch_idle
Peromyscus_maniculatus,1,24,582381.5929128658,0.019516041330049853,0.008457368189545029,1.2063797511434637,end_and_enter_rear
Peromyscus_maniculatus,1,25,484178.9412622176,0.01622519726551005,0.009207616985881323,0.8173362912968848,mid_rear
Peromyscus_maniculatus,1,26,587834.6475651602,0.019698777256569974,0.02360235103334481,-0.26082449236471955,still_2
Peromyscus_maniculatus,1,27,951714.4958744968,0.03189266223713424,0.013416974814670387,1.249165114156137,stop_rear_start_walking
Peromyscus_maniculatus,1,28,602734.6494123325,0.020198087426063504,0.04318116061059329,-1.096183330782375,mid_rear_2
Peromyscus_maniculatus,1,29,560363.8561907182,0.0187782105587949,0.012102261443192942,0.6337829336689081,mid_rear_3
Peromyscus_maniculatus,1,30,467237.4281297189,0.01565747453094743,0.008922034512126331,0.8114068983474231,mid_rear_4
Peromyscus_maniculatus,1,31,430911.9319803656,0.01444018007519458,0.02172565518244134,-0.5893109518146835,groom_1
Peromyscus_maniculatus,1,32,172501.00370626542,0.005780637229566852,0.034270983571263666,-2.5676871552000704,slow_locomotion_2
Peromyscus_maniculatus,1,33,524230.6374313153,0.017567359461717478,0.006767273207908814,1.376250817871143,jump_1
Peromyscus_maniculatus,1,34,86722.62868071868,0.002906139936735083,0.016640496954143852,-2.517522440421186,very_slow_locomotion
Peromyscus_maniculatus,1,35,687648.5188486654,0.02304361449213249,0.020018789978982026,0.20301225341264278,groom_2
Peromyscus_maniculatus,1,36,625779.1242546524,0.02097032495713413,0.017230361213409588,0.2833962714637939,groom_3
Peromyscus_maniculatus,1,37,644848.5440898658,0.02160935543160824,0.016859500103994448,0.3580942798344546,groom_4
Peromyscus_maniculatus,1,38,243023.8872861555,0.008143911631450895,0.006297115409316486,0.3710307986555639,brief_fast
Peromyscus_maniculatus,1,39,147337.5117700581,0.00493738985600353,0.011957200310493793,-1.2760591629619364,paused_in_rear
Peromyscus_maniculatus,1,40,404352.2556827636,0.013550145522858895,0.01160799645073193,0.2231893622017265,groom_5
Peromyscus_maniculatus,1,41,553011.6996767734,0.01853183431315588,0.00883372720527072,1.0689115026467222,jump_2
Peromyscus_maniculatus,1,42,286948.45630319125,0.009615856683926744,0.012387155874871613,-0.365357679549513,groom_6
Peromyscus_maniculatus,1,43,9404.134978991786,0.00031513957370357795,0.011291136998855773,-5.163056027812196,very_fast
Peromyscus_maniculatus,1,44,125262.26029827044,0.004197631722612266,0.008633185446083932,-1.040317380830603,groom_7
Peromyscus_maniculatus,1,45,119802.36902147454,0.004014666695708558,0.001980982452708621,1.0190641167035577,idle_enter_groom
Peromyscus_maniculatus,1,46,123091.74320244732,0.004124896076662685,0.005638575548418596,-0.45097297386121904,groom_9
Peromyscus_maniculatus,1,47,57032.022027780265,0.0019111855741584245,0.006012915450013826,-1.65359680304498,groom_10
Peromyscus_maniculatus,1,48,50152.27181547729,0.0016806400158550176,0.00627466080249054,-1.9005267314605778,groom_11
Peromyscus_maniculatus,1,49,8820.30822873944,0.0002955751040737519,0.0009031806159642048,-1.6114897651861753,groom_12
Peromyscus_maniculatus,1,50,9.807578217075903,3.2865925736905536e-07,0.0001441801816296132,-8.777064534269076,unnamed_50
Peromyscus_maniculatus,1,51,10.663578196698303,3.573444548137006e-07,1.4275265507881752e-06,-1.998130272585957,unnamed_51
Peromyscus_maniculatus,1,52,330.9696392532835,1.1091039341322691e-05,2.5271078128817684e-06,2.1338354470221708,unnamed_52
Peromyscus_maniculatus,1,53,32.33734899828542,1.0836486716523119e-06,2.9579378980295527e-07,1.8732334297322064,unnamed_53
Peromyscus_maniculatus,1,54,42.78249295862432,1.4336732323681131e-06,3.5366648780788137e-07,2.01925481167309,unnamed_54
Peromyscus_maniculatus,1,55,57.95210987984053,1.9420184039844375e-06,6.623208771674871e-07,1.5519546332734877,unnamed_55
Peromyscus_maniculatus,1,56,3.609163469590652,1.2094575841097334e-07,3.0865438935960555e-07,-1.3516321333692456,unnamed_56
Peromyscus_maniculatus,1,57,14.649975430287054,4.909315978749932e-07,9.645449667487674e-08,2.3476016231115,unnamed_57
Peromyscus_maniculatus,1,60,64.77104161827056,2.1705258898896455e-06,4.308300851477829e-07,2.3328537282101083,unnamed_60
Peromyscus_maniculatus,1,61,29.404677321451963,9.853726575250735e-07,0.0010947135251613783,-10.117596321096462,unnamed_61
Peromyscus_maniculatus,1,62,92.75926593792488,3.1084321513926663e-06,6.108784789408859e-07,2.347229768388017,unnamed_62
Peromyscus_maniculatus,1,64,16.46996244791617,5.519207195925099e-07,2.5078169135467955e-07,1.1380290204490655,unnamed_64
Peromyscus_maniculatus,1,65,26.66464486705754,8.935521273496972e-07,5.337148816009846e-07,0.7434826559129485,unnamed_65
Peromyscus_maniculatus,1,67,65.32690609781821,2.189153322982954e-06,5.465754811576348e-07,2.0018803523803457,unnamed_67
