species,ranking,support_cutoff,n_retained_clusters,nn_absorption_sigma,nn_absorption_n_neighbors,status,n_macro_clusters,n_absorbed_clusters,supported_occupancy_fraction,transition_entropy_bits,transition_entropy_weighting,mean_transition_entropy_bits,entropy_delta_from_full_n_bits,entropy_delta_from_previous_n_bits,pi_effective_clusters,max_leading_eigen_delta_from_full_n,max_leading_eigen_delta_from_previous_n,lambda_2_abs,lambda_2_real,lambda_2_imag,lambda_3_abs,lambda_3_real,lambda_3_imag,lambda_4_abs,lambda_4_real,lambda_4_imag,lambda_5_abs,lambda_5_real,lambda_5_imag,lambda_6_abs,lambda_6_real,lambda_6_imag
Mus_spretus,occupancy_descending,150,150,2.0,3,ok,150,850,0.6702342828595579,5.285955127707183,empirical_macro_occupancy,5.6235040541165855,-0.7126117024170284,-0.17593358324911357,102.09865303973169,0.03482558607738484,0.006351631354724163,0.8901088931791243,0.8901088931791243,0.0,0.7982156725865156,0.7982156725865156,0.0,0.6803195047769957,0.6803195047769957,0.0,0.6466905529652157,0.6466905529652157,0.0,0.5403757114326987,0.5403757114326987,0.0
Mus_spretus,occupancy_descending,125,125,2.0,3,ok,125,875,0.6289974420321524,5.124556084653777,empirical_macro_occupancy,5.396105070762484,-0.874010745470434,-0.16139904305340558,88.09823501561674,0.039349162879256716,0.007230926270999194,0.883096721642868,0.883096721642868,0.0,0.7912668023487942,0.7912668023487942,0.0,0.6730885785059965,0.6730885785059965,0.0,0.6421669761633438,0.6421669761633438,0.0,0.531135391545168,0.531135391545168,0.0
Mus_spretus,occupancy_descending,100,100,2.0,3,ok,100,900,0.5799035741592574,4.953284279641577,empirical_macro_occupancy,5.156542524603902,-1.0452825504826349,-0.17127180501220085,71.51377726929303,0.04985984718290293,0.02007675499814965,0.8694652505649303,0.8694652505649303,0.0,0.7711900473506446,0.7711900473506446,0.0,0.6538680925935341,0.6538680925935341,0.0,0.6316562918596976,0.6316562918596976,0.0,0.5218957837340905,0.5218957837340905,0.0
Mus_spretus,occupancy_descending,75,75,2.0,3,ok,75,925,0.521675855762876,4.5625334717665815,empirical_macro_occupancy,4.781588936797354,-1.43603335835763,-0.39075080787499505,46.24498412921264,0.06161807891058835,0.01175823172768542,0.8648656319318373,0.8648656319318373,0.0,0.7625845908846728,0.7625845908846728,0.0,0.6467748269363716,0.6467748269363716,0.0,0.6198980601320122,0.6198980601320122,0.0,0.513727933202897,0.513727933202897,0.0
Mus_spretus,occupancy_descending,50,50,2.0,3,ok,50,950,0.4390786171829926,4.039797239275081,empirical_macro_occupancy,4.237796252744229,-1.9587695908491307,-0.5227362324915008,25.333368018730084,0.08112913084711615,0.0195110519365278,0.8564293715877732,0.8564293715877732,0.0,0.7438945585540584,0.7438945585540584,0.0,0.6314215541497366,0.6314215541497366,0.0,0.6003870081954844,0.6003870081954844,0.0,0.5125821442814745,0.5125821442814745,0.0
Peromyscus_californicus,occupancy_descending,1000,1000,2.0,3,ok,1000,0,1.0,7.237318028984031,empirical_macro_occupancy,6.8387756290379205,0.0,,711.836893914942,0.0,,0.8877759982896025,0.8877759982896025,0.0,0.7351445545904589,0.7351445545904589,0.0,0.6586358072122145,0.6586358072122145,0.0,0.5894253655879467,0.5894231037204786,0.0016329112047711214,0.5894253655879467,0.5894231037204786,-0.0016329112047711214
Peromyscus_californicus,occupancy_descending,975,975,2.0,3,ok,975,25,0.9999685551152628,7.237527482522162,empirical_macro_occupancy,6.8760835358222225,0.0002094535381305107,0.0002094535381305107,711.832652578472,8.485893330023586e-06,8.485893330023586e-06,0.8877759795806738,0.8877759795806738,0.0,0.7351443974473417,0.7351443974473417,0.0,0.6586282252516391,0.6586282252516391,0.0,0.5894168796946166,0.5894146688851591,0.0016143642514579587,0.5894168796946166,0.5894146688851591,-0.0016143642514579587
Peromyscus_californicus,occupancy_descending,950,950,2.0,3,ok,950,50,0.9994577204233369,7.240191563759439,empirical_macro_occupancy,6.982382810784586,0.002873534775408082,0.0026640812372775713,711.6254213879354,0.00018864062999146558,0.000180154736661442,0.8877754151514844,0.8877754151514844,0.0,0.7351332968003031,0.7351332968003031,0.0,0.6585475298735656,0.6585475298735656,0.0,0.5892367249579552,0.5892341822594436,0.0017310390584327246,0.5892367249579552,0.5892341822594436,-0.0017310390584327246
Peromyscus_californicus,occupancy_descending,925,925,2.0,3,ok,925,75,0.9976615037252543,7.246256108105659,empirical_macro_occupancy,7.046811516287883,0.008938079121628029,0.006064544346219947,710.7972480066858,0.0006343361855590812,0.00046815305532721396,0.8873072620961572,0.8873072620961572,0.0,0.7350630950938383,0.7350630950938383,0.0,0.6581113987080518,0.6581113987080518,0.0,0.5887910294023876,0.5887895484133188,0.001320599849885996,0.5887910294023876,0.5887895484133188,-0.001320599849885996
Peromyscus_californicus,occupancy_descending,900,900,2.0,3,ok,900,100,0.9937295427392893,7.254891357788077,empirical_macro_occupancy,7.0923889191561384,0.01757332880404583,0.0086352496824178,707.6857592439934,0.007050519776670372,0.0069690602800497325,0.8861984224651459,0.8861984224651459,0.0,0.7280940348137885,0.7280940348137885,0.0,0.6562625548849359,0.6562625548849359,0.0,0.586144467437999,0.5861346137711418,0.003398712628299345,0.586144467437999,0.5861346137711418,-0.003398712628299345
Peromyscus_californicus,occupancy_descending,875,875,2.0,3,ok,875,125,0.9873689949192397,7.26498878877562,empirical_macro_occupancy,7.1299075926293645,0.027670759791588395,0.010097430987542566,702.051316773822,0.008333041777723538,0.0016159648613601751,0.8858183158420083,0.8858183158420083,0.0,0.7268115128127354,0.7268115128127354,0.0,0.6548706125855651,0.6548706125855651,0.0,0.5845285025766388,0.5845162582265226,0.0037834102807857966,0.5845285025766388,0.5845162582265226,-0.0037834102807857966
Peromyscus_californicus,occupancy_descending,850,850,2.0,3,ok,850,150,0.9789718603006016,7.279203175778965,empirical_macro_occupancy,7.16851225079688,0.04188514679493327,0.014214387003344875,695.1624827557002,0.008680998834813103,0.0017917157194146105,0.8851934138572006,0.8851934138572006,0.0,0.7264635557556458,0.7264635557556458,0.0,0.653149915499952,0.653149915499952,0.0,0.5827367868572242,0.5827255371050851,0.003620933895012719,0.5827367868572242,0.5827255371050851,-0.003620933895012719
Peromyscus_californicus,occupancy_descending,825,825,2.0,3,ok,825,175,0.9691568121677429,7.289973783992492,empirical_macro_occupancy,7.197172684454365,0.05265575500846076,0.010770608213527488,685.3530624525877,0.016194083624466282,0.007513084789653179,0.8841553467464758,0.8841553467464758,0.0,0.7189504709659926,0.7189504709659926,0.0,0.651405799188408,0.651405799188408,0.0,0.5804185607100742,0.58040971077129,0.0032051925280212174,0.5804185607100742,0.58040971077129,-0.0032051925280212174
Peromyscus_californicus,occupancy_descending,800,800,2.0,3,ok,800,200,0.9581993308605693,7.303862666170813,empirical_macro_occupancy,7.2193664906923845,0.06654463718678194,0.013888882178321182,673.7428146594679,0.016831856022106573,0.0012362699749052242,0.8829835603556514,0.8829835603556514,0.0,0.7183126985683523,0.7183126985683523,0.0,0.6501695292135028,0.6501695292135028,0.0,0.5795219941777258,0.5795219941777258,0.0,0.5768624386942568,0.5768624386942568,0.0
Peromyscus_californicus,occupancy_descending,775,775,2.0,3,ok,775,225,0.945642790353481,7.315467231064206,empirical_macro_occupancy,7.25259972264361,0.07814920208017462,0.011604564893392677,662.8589407548982,0.01707581079179754,0.001577334531896013,0.8819365104368502,0.8819365104368502,0.0,0.7180687437986614,0.7180687437986614,0.0,0.6485921946816068,0.6485921946816068,0.0,0.579282047277207,0.579282047277207,0.0,0.5739792051699484,0.5739792051699484,0.0
Peromyscus_californicus,occupancy_descending,750,750,2.0,3,ok,750,250,0.9318716670592454,7.3276030950213435,empirical_macro_occupancy,7.272935670499291,0.09028506603731223,0.012135863957137616,649.1344082581243,0.01767038455964598,0.0026323392469975726,0.8804352685002802,0.8804352685002802,0.0,0.7174741700308129,0.7174741700308129,0.0,0.6468359122424742,0.6468359122424742,0.0,0.5766497080302094,0.5766497080302094,0.0,0.5737398210141315,0.5737398210141315,0.0
Peromyscus_californicus,occupancy_descending,725,725,2.0,3,ok,725,275,0.9171026027297633,7.335916495728788,empirical_macro_occupancy,7.301549714081488,0.09859846674475659,0.008313400707444352,633.8851802197424,0.031757630601112696,0.014087246041466717,0.8790993565755809,0.8790993565755809,0.0,0.7033869239893462,0.7033869239893462,0.0,0.642836536430346,0.642836536430346,0.0,0.5735232514710189,0.5735232514710189,0.0,0.5700809374331325,0.5700809374331325,0.0
Peromyscus_californicus,occupancy_descending,700,700,2.0,3,ok,700,300,0.9015246525002638,7.346345189418974,empirical_macro_occupancy,7.323980687102169,0.10902716043494287,0.010428693690186286,619.1269402352127,0.032951755712732456,0.0030183078172224542,0.8782197272613781,0.8782197272613781,0.0,0.7021927988777265,0.7021927988777265,0.0,0.6413850932273305,0.6413850932273305,0.0,0.5705049436537964,0.5705049436537964,0.0,0.567782433592661,0.567782433592661,0.0
Peromyscus_californicus,occupancy_descending,675,675,2.0,3,ok,675,325,0.8848746824886523,7.351849597605615,empirical_macro_occupancy,7.336532311634065,0.11453156862158398,0.005504408186641108,602.2464356582515,0.03536172272333671,0.0030466792567569456,0.8775008786892716,0.8775008786892716,0.0,0.6997828318671222,0.6997828318671222,0.0,0.639093246138047,0.639093246138047,0.0,0.5674582643970395,0.5674582643970395,0.0,0.5650967267075804,0.5650967267075804,0.0
Peromyscus_californicus,occupancy_descending,650,650,2.0,3,ok,650,350,0.866810464317483,7.361157134379917,empirical_macro_occupancy,7.353126780882439,0.12383910539588605,0.009307536774302072,585.4565518091548,0.036197055893029795,0.0024338181762783018,0.8767050191055693,0.8767050191055693,0.0,0.6989474986974291,0.6989474986974291,0.0,0.6366594279617687,0.6366594279617687,0.0,0.5661309251697094,0.5661309251697094,0.0,0.5631054039385892,0.5631054039385892,0.0
Peromyscus_californicus,occupancy_descending,625,625,2.0,3,ok,625,375,0.8479769074939719,7.367402948820629,empirical_macro_occupancy,7.369892091102004,0.1300849198365981,0.006245814440712039,567.2419955749206,0.03721360137038143,0.005972034916608915,0.8751565638931244,0.8751565638931244,0.0,0.6979309532200775,0.6979309532200775,0.0,0.6342804163937135,0.6342804163937135,0.0,0.5601588902531005,0.5601572712075231,0.0013467898597816742,0.5601588902531005,0.5601572712075231,-0.0013467898597816742
Peromyscus_californicus,occupancy_descending,600,600,2.0,3,ok,600,400,0.8280618781315874,7.374437658085757,empirical_macro_occupancy,7.378227053891598,0.1371196291017256,0.007034709265127503,548.8557736475416,0.037694287405841354,0.0037465450165073966,0.8741081308999747,0.8741081308999747,0.0,0.6974502671846176,0.6974502671846176,0.0,0.6323737129941767,0.6323737129941767,0.0,0.5564123452365931,0.5564074188528012,0.0023414049733308214,0.5564123452365931,0.5564074188528012,-0.0023414049733308214
Peromyscus_californicus,occupancy_descending,575,575,2.0,3,ok,575,425,0.807300344755543,7.370589622022435,empirical_macro_occupancy,7.394285752444393,0.13327159303840386,-0.003848036063321736,525.891010486408,0.06493397507446008,0.02723968766861873,0.8714594703400289,0.8714594703400289,0.0,0.6702105795159988,0.6702105795159988,0.0,0.6227172936770553,0.6227172936770553,0.0,0.5549438327438554,0.5549438327438554,0.0,0.5359099847641984,0.5359099847641984,0.0
Peromyscus_californicus,occupancy_descending,550,550,2.0,3,ok,550,450,0.7857212443763332,7.362541625699563,empirical_macro_occupancy,7.3928977288774265,0.1252235967155313,-0.008047996322872564,503.4749914582779,0.06623424452883986,0.002485008287619106,0.8701407344968134,0.8701407344968134,0.0,0.668910310061619,0.668910310061619,0.0,0.6209051774251871,0.6209051774251871,0.0,0.5524588244562363,0.5524588244562363,0.0,0.5345681080709711,0.5345681080709711,0.0
Peromyscus_californicus,occupancy_descending,525,525,2.0,3,ok,525,475,0.7630961675244561,7.358094479434972,empirical_macro_occupancy,7.381694648521502,0.12077645045094076,-0.004447146264590529,482.5912627747429,0.06769562583672961,0.00461721225647993,0.8662755186490043,0.8662755186490043,0.0,0.6674489287537293,0.6674489287537293,0.0,0.6162879651687072,0.6162879651687072,0.0,0.550325040256899,0.550325040256899,0.0,0.5308314217384442,0.5308314217384442,0.0
Peromyscus_californicus,occupancy_descending,500,500,2.0,3,ok,500,500,0.7397017520202374,7.34321832972091,empirical_macro_occupancy,7.365770051106171,0.10590030073687906,-0.014876149714061704,457.73546632107843,0.0695140006176811,0.005657617034368068,0.8648591210951337,0.8648591210951337,0.0,0.6656305539727778,0.6656305539727778,0.0,0.6132257177686611,0.6132257177686611,0.0,0.5446674232225309,0.5446674232225309,0.0,0.5249740409708473,0.5249740409708473,0.0
Peromyscus_californicus,occupancy_descending,475,475,2.0,3,ok,475,525,0.7155179348697343,7.322794400578755,empirical_macro_occupancy,7.357824314619578,0.08547637159472377,-0.020423929142155295,431.453740255171,0.08943524100100819,0.0199212403833271,0.859699090391005,0.859699090391005,0.0,0.6457093135894507,0.6457093135894507,0.0,0.6007951271882109,0.6007951271882109,0.0,0.5417275719512226,0.5417275719512226,0.0,0.5136870469183118,0.5136870469183118,0.0
Peromyscus_californicus,occupancy_descending,450,450,2.0,3,ok,450,550,0.6906255467889275,7.299258327604126,empirical_macro_occupancy,7.331912412602138,0.06194029862009476,-0.023536072974629008,406.53196839772124,0.09145151130196172,0.005789642854207355,0.8555984440655978,0.8555984440655978,0.0,0.6436930432884972,0.6436930432884972,0.0,0.5952524604229378,0.5952524604229378,0.0,0.5359379290970152,0.5359379290970152,0.0,0.5076915420696329,0.5076915420696329,0.0
Peromyscus_californicus,occupancy_descending,425,425,2.0,3,ok,425,575,0.6646594027053789,7.2657222644214166,empirical_macro_occupancy,7.310247201534936,0.02840423543738524,-0.03353606318270952,380.13551679735997,0.09519595810765347,0.003744446805691748,0.8530303941854077,0.8530303941854077,0.0,0.6399485964828054,0.6399485964828054,0.0,0.5928466864811143,0.5928466864811143,0.0,0.5334085973723477,0.5334085973723477,0.0,0.5045968560220061,0.5045968560220061,0.0
Peromyscus_californicus,occupancy_descending,400,400,2.0,3,ok,400,600,0.637692809712341,7.220705715949862,empirical_macro_occupancy,7.262044041655815,-0.016612313034169546,-0.045016548471554785,351.7747401060924,0.09826995626579638,0.0049075051304605655,0.8519889043343722,0.8519889043343722,0.0,0.6368745983246625,0.6368745983246625,0.0,0.5893782785354469,0.5893782785354469,0.0,0.5285010922418871,0.5285010922418871,0.0,0.5018687022923729,0.5018687022923729,0.0
Peromyscus_californicus,occupancy_descending,375,375,2.0,3,ok,375,625,0.6097485315914025,7.170661936226688,empirical_macro_occupancy,7.2071066112176805,-0.06665609275734319,-0.05004377972317364,324.3837557229005,0.10051292013295277,0.006395720360764634,0.8509464067021927,0.8509464067021927,0.0,0.6346316344575061,0.6346316344575061,0.0,0.5868497443817478,0.5868497443817478,0.0,0.5221053718811225,0.5221053718811225,0.0,0.49446836677824607,0.49446836677824607,0.0
Peromyscus_californicus,occupancy_descending,350,350,2.0,3,ok,350,650,0.5806666431312315,7.115537390136263,empirical_macro_occupancy,7.147914351997163,-0.12178063884776869,-0.0551245460904255,296.30442526463906,0.10472866022412686,0.00709912431121329,0.8489277247243128,0.8489277247243128,0.0,0.630415894366332,0.630415894366332,0.0,0.5833227798913891,0.5833227798913891,0.0,0.5150062475699092,0.5150062475699092,0.0,0.4904207110907018,0.4904207110907018,0.0
Peromyscus_californicus,occupancy_descending,325,325,2.0,3,ok,325,675,0.550777026251463,7.054710269040381,empirical_macro_occupancy,7.081949151640577,-0.1826077599436502,-0.06082712109588151,274.22136397978767,0.10797152751904637,0.004612812097853136,0.8458667375541399,0.8458667375541399,0.0,0.6271730270714125,0.6271730270714125,0.0,0.5789660363090714,0.5789660363090714,0.0,0.5103934354720561,0.5103934354720561,0.0,0.48326512716886555,0.48326512716886555,0.0
Peromyscus_californicus,occupancy_descending,300,300,2.0,3,ok,300,700,0.5200073384258613,6.97631779755187,empirical_macro_occupancy,7.026975495611441,-0.26100023143216156,-0.07839247148851136,249.34651552610273,0.11387207936880728,0.007231972576706824,0.8435117420245284,0.8435117420245284,0.0,0.6212724752216516,0.6212724752216516,0.0,0.5717340637323646,0.5717340637323646,0.0,0.5047328448339194,0.5047328448339194,0.0,0.465687165276978,0.465687165276978,0.0
Peromyscus_californicus,occupancy_descending,275,275,2.0,3,ok,275,725,0.48842606391259635,6.884791865530994,empirical_macro_occupancy,6.944582089155906,-0.352526163453037,-0.09152593202087544,223.2720008012043,0.129674423863968,0.015802344495160714,0.8396044690822787,0.8396044690822787,0.0,0.6054701307264909,0.6054701307264909,0.0,0.5623247823387558,0.5623247823387558,0.0,0.4974946358616352,0.4974946358616352,0.0,0.4335069322844246,0.43344400851287207,0.007385920588930757
Peromyscus_californicus,occupancy_descending,250,250,2.0,3,ok,250,750,0.4556743837815387,6.782617555376815,empirical_macro_occupancy,6.835801314176428,-0.45470047360721644,-0.10217431015417944,198.97498029586905,0.1348812829426429,0.005206859078674908,0.8379314249527852,0.8379314249527852,0.0,0.600263271647816,0.600263271647816,0.0,0.5573551936187474,0.5573551936187474,0.0,0.4956850079157149,0.4956850079157149,0.0,0.43296031918114364,0.43286587982806896,0.009042569662961027
Peromyscus_californicus,occupancy_descending,225,225,2.0,3,ok,225,775,0.42203009333343366,6.65934963201757,empirical_macro_occupancy,6.68822406075791,-0.5779683969664617,-0.1232679233592453,175.74773517843587,0.13710041188499178,0.0046989599683335825,0.8360689509473651,0.8360689509473651,0.0,0.5980441427054671,0.5980441427054671,0.0,0.5537210405931862,0.5537210405931862,0.0,0.4909860479473813,0.4909860479473813,0.0,0.43143889931655705,0.43136585449050735,0.007938729316248345
Peromyscus_californicus,occupancy_descending,200,200,2.0,3,ok,200,800,0.3870375311096977,6.5242997109990775,empirical_macro_occupancy,6.524562815525521,-0.7130183179849539,-0.13504992101849211,152.66105891398402,0.14230112275228335,0.009881686622861818,0.8322491161611956,0.8322491161611956,0.0,0.5928434318381756,0.5928434318381756,0.0,0.5438393539703243,0.5438393539703243,0.0,0.48432092746037203,0.48432092746037203,0.0,0.42992746270594795,0.42979605480678523,0.01062894450531716
Peromyscus_californicus,occupancy_descending,175,175,2.0,3,ok,175,825,0.35074936246943045,6.3382576427306,empirical_macro_occupancy,6.331951032993318,-0.8990603862534314,-0.18604206826847758,125.58808182058762,0.1587024969645202,0.016401374212236863,0.8222871820857681,0.8222871820857681,0.0,0.5764420576259387,0.5764420576259387,0.0,0.5342247018184665,0.5342247018184665,0.0,0.47686092128600244,0.47686092128600244,0.0,0.44253343569393083,0.44253343569393083,0.0
Peromyscus_californicus,occupancy_descending,150,150,2.0,3,ok,150,850,0.31317793387044285,6.127137629280661,empirical_macro_occupancy,6.1433712535039255,-1.1101803997033706,-0.21112001344993914,101.21571339856446,0.17976679617260072,0.021064299208080506,0.8057057866969701,0.8057057866969701,0.0,0.5553777584178582,0.5553777584178582,0.0,0.515181316310775,0.515181316310775,0.0,0.4689636284403693,0.4689636284403693,0.0,0.39924655183348295,0.39913915183227816,0.009259947382981356
Peromyscus_californicus,occupancy_descending,125,125,2.0,3,ok,125,875,0.27376707597103445,5.870692366903847,empirical_macro_occupancy,5.866632558695505,-1.3666256620801844,-0.25644526237681387,79.46135029287494,0.1925369063727872,0.019318008173133228,0.8026839562970997,0.8026839562970997,0.0,0.5426076482176717,0.5426076482176717,0.0,0.4958633081376418,0.4958633081376418,0.0,0.4633061940597895,0.4633061940597895,0.0,0.3828792991694718,0.38250596084585475,0.01690407199154397
Peromyscus_californicus,occupancy_descending,100,100,2.0,3,ok,100,900,0.23198704856575636,5.5036700912784635,empirical_macro_occupancy,5.494465602595843,-1.7336479377055678,-0.36702227562538337,53.08925051800126,0.21036345469343853,0.04113262936871753,0.7779036712715381,0.7779036712715381,0.0,0.5247810998970204,0.5247810998970204,0.0,0.45473067876892426,0.45470960313049513,0.004378017194370117,0.45473067876892426,0.45470960313049513,-0.004378017194370117,0.38026226753834835,0.37958062298291295,0.02275835603267801
Peromyscus_californicus,occupancy_descending,75,75,2.0,3,ok,75,925,0.187107095682926,4.9509473962889174,empirical_macro_occupancy,4.956897946128989,-2.286370632695114,-0.5527226949895461,30.837589583718636,0.24860581863761988,0.04323148035574331,0.7606340348893337,0.7606340348893337,0.0,0.48653873595283903,0.48653873595283903,0.0,0.43400379429945923,0.43400379429945923,0.0,0.41149919841318094,0.41149919841318094,0.0,0.34423025681504393,0.34342550304558617,0.023524318583908126
Peromyscus_californicus,occupancy_descending,50,50,2.0,3,ok,50,950,0.13614400445398467,4.346774857815228,empirical_macro_occupancy,4.3526732685416825,-2.8905431711688037,-0.6041725384736898,18.018162957595905,0.3496314311708213,0.10102561253320141,0.7101886304493694,0.7101886304493694,0.0,0.3855131234196376,0.3855131234196376,0.0,0.3631026338509975,0.3631026338509975,0.0,0.3477626428130383,0.3477626428130383,0.0,0.22233439175972378,0.22233439175972378,0.0
Peromyscus_gossypinus,occupancy_descending,1000,1000,2.0,3,ok,1000,0,1.0,6.842356026679624,empirical_macro_occupancy,6.845023297334765,0.0,,725.9802080880401,0.0,,0.9081773681207641,0.9081773681207641,0.0,0.8466019123013584,0.8466019123013584,0.0,0.7145333102412676,0.7145333102412676,0.0,0.6590636219219906,0.6590636219219906,0.0,0.619552225843283,0.619552225843283,0.0
Peromyscus_gossypinus,occupancy_descending,975,975,2.0,3,ok,975,25,0.998120711527599,6.848589497302618,empirical_macro_occupancy,6.933429334072059,0.006233470622993842,0.006233470622993842,725.0387231147806,0.00027675758122025496,0.00027675758122025496,0.9081365199307105,0.9081365199307105,0.0,0.8465119252658828,0.8465119252658828,0.0,0.7142565526600474,0.7142565526600474,0.0,0.6588895619065541,0.6588895619065541,0.0,0.619542297197909,0.619542297197909,0.0
Peromyscus_gossypinus,occupancy_descending,950,950,2.0,3,ok,950,50,0.9931440000740789,6.863247436746099,empirical_macro_occupancy,6.980913689803208,0.02089141006647477,0.014657939443480927,721.7330437382049,0.001520728009409944,0.0013466679939734272,0.9078767151658685,0.9078767151658685,0.0,0.8461783653256928,0.8461783653256928,0.0,0.7134479537687821,0.7134479537687821,0.0,0.6575428939125807,0.6575428939125807,0.0,0.6181159069369486,0.6181159069369486,0.0
Peromyscus_gossypinus,occupancy_descending,925,925,2.0,3,ok,925,75,0.9859020955061902,6.88247663587757,empirical_macro_occupancy,7.0154146469455165,0.040120609197945356,0.019229199131470587,716.8336115210279,0.003219587817110514,0.00169885980770057,0.9077495228060827,0.9077495228060827,0.0,0.845783595575537,0.845783595575537,0.0,0.7124050340177094,0.7124050340177094,0.0,0.6558440341048801,0.6558440341048801,0.0,0.6181084828473261,0.6181084828473261,0.0
Peromyscus_gossypinus,occupancy_descending,900,900,2.0,3,ok,900,100,0.9772793144000074,6.903002894019849,empirical_macro_occupancy,7.044655769117356,0.06064686734022473,0.020526258142279374,710.4548580509608,0.0050531895202016175,0.0018336017030911034,0.9077402908577127,0.9077402908577127,0.0,0.8456589054097841,0.8456589054097841,0.0,0.7112667671522132,0.7112667671522132,0.0,0.654010432401789,0.654010432401789,0.0,0.6179904500666665,0.6179904500666665,0.0
Peromyscus_gossypinus,occupancy_descending,875,875,2.0,3,ok,875,125,0.9670953209930273,6.92287764431819,empirical_macro_occupancy,7.067709005639314,0.08052161763856525,0.019874750298340516,702.553917298881,0.005868191152326729,0.0014504864960329655,0.9075897960341669,0.9075897960341669,0.0,0.845398954053909,0.845398954053909,0.0,0.7098162806561802,0.7098162806561802,0.0,0.6531954307696639,0.6531954307696639,0.0,0.6176928668259282,0.6176928668259282,0.0
Peromyscus_gossypinus,occupancy_descending,850,850,2.0,3,ok,850,150,0.9559170501791783,6.9397036664721785,empirical_macro_occupancy,7.089196134970112,0.09734763979255412,0.016826022153988873,692.3904172297861,0.007652877186381968,0.0017846860340552384,0.9070775275646391,0.9070775275646391,0.0,0.8447931129211189,0.8447931129211189,0.0,0.7083265911224452,0.7083265911224452,0.0,0.6514107447356087,0.6514107447356087,0.0,0.6137559038702687,0.6137559038702687,0.0
Peromyscus_gossypinus,occupancy_descending,825,825,2.0,3,ok,825,175,0.9436155584158232,6.956850609147207,empirical_macro_occupancy,7.096615806180489,0.11449458246758226,0.017146942675028143,680.7602680409447,0.008853282902755333,0.001200405716373365,0.9069919302358169,0.9069919302358169,0.0,0.8446372424684783,0.8446372424684783,0.0,0.7074543047456118,0.7074543047456118,0.0,0.6502103390192353,0.6502103390192353,0.0,0.6137571879881907,0.6137571879881907,0.0
Peromyscus_gossypinus,occupancy_descending,800,800,2.0,3,ok,800,200,0.930213069365607,6.97616725498306,empirical_macro_occupancy,7.111252501291335,0.1338112283034354,0.01931664583585313,669.5334096974792,0.012541240184374192,0.003687957281618859,0.9068726257404902,0.9068726257404902,0.0,0.8444191269303813,0.8444191269303813,0.0,0.7061020028174527,0.7061020028174527,0.0,0.6465223817376164,0.6465223817376164,0.0,0.613764316253436,0.613764316253436,0.0
Peromyscus_gossypinus,occupancy_descending,775,775,2.0,3,ok,775,225,0.9157364366208921,6.989020436235715,empirical_macro_occupancy,7.115915997712689,0.14666440955609072,0.012853181252655332,655.0478469565259,0.014833626040815284,0.0022923858564410926,0.9067553605340132,0.9067553605340132,0.0,0.8442236722288596,0.8442236722288596,0.0,0.7045449914188165,0.7045449914188165,0.0,0.6442299958811754,0.6442299958811754,0.0,0.6129372806251053,0.6129372806251053,0.0
Peromyscus_gossypinus,occupancy_descending,750,750,2.0,3,ok,750,250,0.9003824321946793,7.0074294042353005,empirical_macro_occupancy,7.121779263863456,0.16507337755567608,0.018408967999585357,640.0774886691684,0.020148047784331657,0.005314421743516373,0.9063655266963829,0.9063655266963829,0.0,0.8436495343830333,0.8436495343830333,0.0,0.7029692155909439,0.7029692155909439,0.0,0.638915574137659,0.638915574137659,0.0,0.6130241095927602,0.6130241095927602,0.0
Peromyscus_gossypinus,occupancy_descending,725,725,2.0,3,ok,725,275,0.8844246849332827,7.020028404130706,empirical_macro_occupancy,7.123151289717595,0.17767237745108133,0.01259899989540525,623.7968992826547,0.022053154587656665,0.0019051068033250074,0.9062517884388775,0.9062517884388775,0.0,0.8434357383621608,0.8434357383621608,0.0,0.7011556548792532,0.7011556548792532,0.0,0.637010467334334,0.637010467334334,0.0,0.6125703814910042,0.6125703814910042,0.0
Peromyscus_gossypinus,occupancy_descending,700,700,2.0,3,ok,700,300,0.867846064096747,7.027889369736519,empirical_macro_occupancy,7.119768827219163,0.1855333430568944,0.007860965605813064,606.2176538221978,0.024687537794474634,0.0026343832068179696,0.9060412165079524,0.9060412165079524,0.0,0.8430614529495708,0.8430614529495708,0.0,0.6995600638840447,0.6995600638840447,0.0,0.634376084127516,0.634376084127516,0.0,0.6125719915523596,0.6125719915523596,0.0
Peromyscus_gossypinus,occupancy_descending,675,675,2.0,3,ok,675,325,0.8504023408924652,7.032672183051085,empirical_macro_occupancy,7.113546413731979,0.19031615637146082,0.004782813314566425,588.271984139196,0.027462772833903748,0.0027752350394291136,0.905765590089636,0.905765590089636,0.0,0.8426541906943402,0.8426541906943402,0.0,0.698422261683845,0.698422261683845,0.0,0.6316008490880869,0.6316008490880869,0.0,0.6125834720764225,0.6125834720764225,0.0
Peromyscus_gossypinus,occupancy_descending,650,650,2.0,3,ok,650,350,0.8323476984619373,7.033893983936936,empirical_macro_occupancy,7.105456361763779,0.19153795725731193,0.0012218008858511098,566.8425186531789,0.0306961097277072,0.004671717549957877,0.9034398621784557,0.9034398621784557,0.0,0.8379824731443823,0.8379824731443823,0.0,0.6952870108267998,0.6952870108267998,0.0,0.6283675121942834,0.6283675121942834,0.0,0.6103613090549208,0.6103613090549208,0.0
