global_id,species,source_individual_id,component,mean,std,variance,q01,q99
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,26,0.00023217583657242358,0.0033066971227526665,1.093424634746043e-05,-0.007551974561065436,0.008454379923641682
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,27,0.0002969236229546368,0.0034119831398129463,1.1641629498626571e-05,-0.00784484900534153,0.008878864888101816
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,28,0.0009234878234565258,0.0031652769539505243,1.0018978173320647e-05,-0.006196246836334467,0.008846329357475043
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,29,0.00011981514398939908,0.0034195254556834698,1.1693154192471411e-05,-0.008669681251049041,0.00831035519018769
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,30,-0.0004371295217424631,0.003237533150240779,1.0481620847713202e-05,-0.00933100352063775,0.0070822284556925266
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,31,1.2921545021526981e-05,0.0031500807963311672,9.923008292389568e-06,-0.007993616834282876,0.0073249610140919685
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,32,0.0009708530269563198,0.0025018483866006136,6.259244855755242e-06,-0.005279793292284012,0.007848223969340323
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,33,8.110734779620543e-05,0.003048547310754657,9.293640687246807e-06,-0.007409828100353479,0.007275528209283948
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,34,2.3888831492513418e-05,0.002828900469467044,8.002678441698663e-06,-0.006829756293445825,0.007018191292881963
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,35,-0.00035565716098062694,0.0026242670137435198,6.886777555337176e-06,-0.006334844529628753,0.005788693223148584
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,36,-0.000176326822838746,0.0028830363880842924,8.311899364343844e-06,-0.0074833380617201324,0.006659272285178302
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,37,-0.0003859610587824136,0.002584143541753292,6.67779795548995e-06,-0.006272025676444173,0.00588365021161735
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,38,0.00024295758339576423,0.0027179615572094917,7.387314781226451e-06,-0.006116713928058744,0.007516446718946099
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,39,0.0003897227579727769,0.002532612532377243,6.41412589175161e-06,-0.0052230083011090755,0.007132379133254289
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,40,0.00011148109479108825,0.0025128673296421766,6.314501661108807e-06,-0.005817749435082078,0.006133309090510011
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,41,0.0001198687095893547,0.0025040938053280115,6.270485755521804e-06,-0.0055707856267690654,0.006482567787170409
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,42,-0.00019241664267610759,0.002590184099972248,6.70905410515843e-06,-0.006487379446625709,0.0058865852653980245
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,43,0.00010914263839367777,0.002234760904684663,4.994156370230485e-06,-0.005406997166574001,0.0057965786289423706
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,44,-9.95009031612426e-05,0.0021798363886773586,4.751686446979875e-06,-0.005557378074154257,0.005263509219512342
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,45,0.0002730767009779811,0.002291106851771474,5.249170953902649e-06,-0.005062398705631494,0.006165784681215882
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,46,-4.2289560951758176e-05,0.0023215431720018387,5.389562829805072e-06,-0.005803717011585832,0.005614269683137534
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,47,-9.898204734781757e-05,0.002174086170271039,4.7266503315768205e-06,-0.005329335425049066,0.004848396657034754
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,48,0.0003544171340763569,0.002234080107882619,4.991113655705703e-06,-0.004856749139726162,0.005893236538395285
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,49,-0.0002186577912652865,0.0021852219942957163,4.775195520778652e-06,-0.005750454571098089,0.0048740080371499055
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,50,3.7931535189272836e-05,0.0020733182318508625,4.298648491385393e-06,-0.004691523872315884,0.005008387733250856
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,51,0.00016686692833900452,0.00221564550884068,4.90908496431075e-06,-0.0049840109050273895,0.0062133284285664555
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,52,2.5304776499979198e-05,0.0020658213179558516,4.267617896402953e-06,-0.004477858804166317,0.005144087206572291
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,53,-0.0004739769792649895,0.0019306223839521408,3.7273030102369376e-06,-0.005358972754329443,0.0039688548073172555
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,54,-0.00018164854554925114,0.0018103569746017456,3.277392352174502e-06,-0.004821327170357108,0.004437636351212856
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,55,-0.00013625544670503587,0.0017967099556699395,3.228166860935744e-06,-0.004394480343908071,0.00436026344075799
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,56,0.00010769420623546466,0.002009613672271371,4.038547558593564e-06,-0.0046878076251596216,0.0051198219321668135
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,57,6.272330210777e-05,0.001869643572717905,3.4955669434566516e-06,-0.004615371972322464,0.004411627603694796
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,58,-0.00011653738329187036,0.0019103483064100146,3.6494307096290868e-06,-0.004739553742110729,0.004537921492010355
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,59,0.00025292407372035086,0.002076192991808057,4.310576969146496e-06,-0.0046728711109608415,0.005626419661566615
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,60,-0.0005628519575111568,0.0018503791652619839,3.4239030810567783e-06,-0.004543408285826445,0.004327108897268771
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,61,0.00011265206558164209,0.0018855961970984936,3.55547308572568e-06,-0.004953445428982377,0.00467452187091112
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,62,0.00012696045450866222,0.0017207554774358869,2.96099960905849e-06,-0.0039288318902254106,0.004382624691352247
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,63,1.5748639270896092e-05,0.0017731814878061414,3.1441727514902595e-06,-0.004107671389356256,0.004257171824574469
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,64,0.0002799590874928981,0.0016756912227720022,2.8079409730707994e-06,-0.0036332965083420276,0.004410951761528849
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,65,-5.627296195598319e-05,0.0016747169429436326,2.8046770239598118e-06,-0.0039220088347792625,0.004019469227641821
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,66,-0.0001411963748978451,0.0016124824760481715,2.6000996058428427e-06,-0.003939385768026113,0.003905610730871558
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,67,1.5010193237685598e-05,0.0017027576686814427,2.899383844123804e-06,-0.00397235800512135,0.004166517881676553
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,68,-0.00022859990713186562,0.0015461415750905871,2.390553618170088e-06,-0.0038374863332137467,0.0034605336096137753
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,69,-0.00028203503461554646,0.0015650379937142134,2.4493440378137166e-06,-0.00380777632817626,0.003508915118873118
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,70,-0.00045929537736810744,0.0016024908982217312,2.5679771624709247e-06,-0.0042175085376948114,0.003476799838244914
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,71,-9.161023626802489e-05,0.0016564186662435532,2.74372268904699e-06,-0.0041240213811397555,0.003940592370927334
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,72,-5.8718243963085115e-05,0.0014883177354931831,2.2150895802042214e-06,-0.0033860991755500437,0.0037005454069003463
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,73,0.0002960573183372617,0.0015749471494928002,2.4804585336823948e-06,-0.003366066641174257,0.004107330329716206
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,74,-0.00014491342881228775,0.0013757076812908053,1.8925716176454443e-06,-0.003672561324201524,0.003106131232343614
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,75,8.437118958681822e-05,0.001585767837241292,2.514659627195215e-06,-0.003549151821061969,0.00409779648296535
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,76,4.3955726141575724e-05,0.0015073806280270219,2.2721962977811927e-06,-0.0036123899091035127,0.0035672064777463666
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,77,6.394749652827159e-05,0.0014567853650078177,2.1222235773166176e-06,-0.00333423743955791,0.0036583707341924293
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,78,-2.7392579795559868e-05,0.0015656029572710395,2.4511127776349895e-06,-0.003958464581519366,0.0035130653996020555
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,79,4.0835187974153087e-05,0.0014877233188599348,2.2133208403829485e-06,-0.0034447682276368143,0.0037281100964173665
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,80,-4.228084071655758e-05,0.0013717396650463343,1.88166961834213e-06,-0.0033444540156051515,0.0033038685237988825
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,81,-0.00023249797231983393,0.001415421487763524,2.003417876039748e-06,-0.0036521015129983426,0.003160391426645219
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,82,-9.349394531454891e-05,0.0014209415530785918,2.019074827330769e-06,-0.0036117593199014664,0.003192539373412728
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,83,9.129260433837771e-05,0.0013580565573647618,1.8443174667481799e-06,-0.0031534382095560433,0.0033384492294862866
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,84,-0.0002872931945603341,0.0013063106453046203,1.7064476196537726e-06,-0.003225179174914956,0.003074356573633849
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,85,9.366829908685759e-05,0.0013961258810013533,1.9491674265736947e-06,-0.003241089996881783,0.003448624527081847
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,86,-0.000224559786147438,0.0013592271134257317,1.8474984244676307e-06,-0.0035327029135078193,0.00302678579930216
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,87,0.00014437887875828892,0.001352897030301392,1.830330347729614e-06,-0.0034137620450928807,0.0033376457775011656
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,88,2.5627890863688663e-05,0.0013147580903023481,1.7285888134210836e-06,-0.00318900637794286,0.0031704125739634033
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,89,-0.0003765168657992035,0.0012686876580119133,1.609568357707758e-06,-0.003649397096596658,0.0024387768749147653
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,90,-8.964920198195614e-06,0.0013805088819935918,1.9058047655562405e-06,-0.003404748048633337,0.003392913378775119
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,91,1.2676739970629569e-05,0.001278061419725418,1.6334408883267315e-06,-0.002980165500193834,0.003045326564460991
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,92,-4.1339553717989475e-05,0.0013295937096700072,1.7678192989478703e-06,-0.003252432784065604,0.0031861592736095188
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,93,1.2820842130167875e-05,0.0012542931362986565,1.5732512110844254e-06,-0.003095122636295855,0.003048493722453713
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,94,0.00014123482105787843,0.0012741809478029609,1.6235369457717752e-06,-0.002914660866372287,0.003222362631931898
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,95,0.00015821839042473584,0.0012515508569777012,1.56637952386518e-06,-0.002745745936408639,0.0033927922556176767
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,96,-1.0109000868396834e-05,0.0012453343952074647,1.5508577462242101e-06,-0.0029953378112986683,0.0030360171571373923
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,97,0.00010760890290839598,0.0012484355829656124,1.5585914070470608e-06,-0.0028003805363550783,0.003197085354477167
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,98,6.220836075954139e-05,0.00124125718139112,1.5407193814098719e-06,-0.002966876165010035,0.002888161577284336
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,99,6.47161141387187e-05,0.0012423318112269044,1.5433884072990622e-06,-0.002959971521049738,0.00295200188178569
Peromyscus_californicus__subject__40663.0,Peromyscus_californicus,40663.0,100,-0.00012349577446002513,0.0012864115415140986,1.654854600019462e-06,-0.003357934788800776,0.0028248906601220356
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,1,0.007098031230270863,0.026237547397613525,0.0006884088506922126,-0.03936264485120773,0.0765440784394741
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,2,-0.00643507856875658,0.016526227816939354,0.00027311622397974133,-0.0403034769743681,0.03135013349354265
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,3,0.0002673755516298115,0.01642162911593914,0.0002696698938962072,-0.038328842893242836,0.03718452364206313
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,4,0.005505786277353764,0.011628907173871994,0.0001352314866380766,-0.017552636042237283,0.0338820181787014
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,5,0.0009781233966350555,0.012370132841169834,0.0001530201843706891,-0.030489033609628676,0.02932182621210813
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,6,-0.0036874176003038883,0.010585485957562923,0.00011205251212231815,-0.02791736599057913,0.022592050842940806
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,7,-0.0029779227916151285,0.009340614080429077,8.724707004148513e-05,-0.02504240706562996,0.018731559365987777
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,8,0.0010313666425645351,0.008447774685919285,7.136489148251712e-05,-0.018640479296445845,0.02022310208529234
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,9,0.0006968360976316035,0.007041381672024727,4.958105637342669e-05,-0.01589136406779289,0.016040878593921656
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,10,0.0006837020628154278,0.007216497790068388,5.2077837608521804e-05,-0.015411138497292996,0.019304778277873993
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,11,0.0029298083391040564,0.007396110333502293,5.4702450142940506e-05,-0.015113288834691048,0.020974012427031993
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,12,-0.0011666943319141865,0.0066896723583340645,4.475171590456739e-05,-0.016357671581208707,0.01498832868412137
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,13,-0.00014837774506304413,0.005919373128563166,3.5038978239754215e-05,-0.013694607932120562,0.014345984254032372
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,14,0.0006928734364919364,0.005587038584053516,3.1215000490192324e-05,-0.011802516113966703,0.01457038791850209
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,15,-0.0006377731333486736,0.005234377458691597,2.7398709789849818e-05,-0.013077523820102214,0.011594421751797196
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,16,0.001335144741460681,0.004592289682477713,2.1089123038109392e-05,-0.010305115450173616,0.011897221617400644
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,17,-0.0001799644232960418,0.004795419052243233,2.2996046027401462e-05,-0.011229610089212656,0.011263105981051916
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,18,-0.00019475397130008787,0.004556589759886265,2.0762508938787505e-05,-0.010560522396117449,0.010488677360117434
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,19,0.00016695009253453463,0.004078023601323366,1.663027796894312e-05,-0.009774875342845917,0.009756160844117403
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,20,-0.0009304803097620606,0.004509946331381798,2.0339615730335936e-05,-0.011549907773733138,0.01008619163185358
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,21,0.000724089506547898,0.003982672467827797,1.586168036737945e-05,-0.00896145822480321,0.010268233474344015
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,22,0.00024795858189463615,0.003801217069849372,1.4449250556936022e-05,-0.008368205018341542,0.009128435496240851
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,23,0.0006535343709401786,0.0037580563221126795,1.412298752256902e-05,-0.008093237336724996,0.009436311516910791
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,24,0.000813616847153753,0.0035833721049129963,1.2840555427828804e-05,-0.007971912007778883,0.009063504841178655
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,25,-0.0001141290704254061,0.0033770548179745674,1.1404498764022719e-05,-0.007787337647750974,0.008015480581670996
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,26,-1.5709002809671802e-07,0.0034369188360869884,1.1812410775746685e-05,-0.00830560838803649,0.007917736265808342
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,27,0.00012077685096301138,0.0032927915453910828,1.0842475603567436e-05,-0.0078038392961025235,0.007844556309282779
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,28,0.00011767813703045249,0.00333975488319993,1.1153962987009436e-05,-0.007933557648211718,0.007854844536632297
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,29,0.00047896074829623103,0.0030173654668033123,9.104494893108495e-06,-0.00697514571249485,0.007912732698023313
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,30,-0.00046436829143203795,0.003262361278757453,1.064300158759579e-05,-0.008558991961181164,0.007319843675941228
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,31,-0.00010179874516325071,0.0031235478818416595,9.756550753081683e-06,-0.007719080494716764,0.007103454917669296
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,32,7.795071724103764e-05,0.0027002892456948757,7.291562269529095e-06,-0.006539567168802023,0.0064131938572973
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,33,-5.0036953325616196e-05,0.0030205794610083103,9.123899872065522e-06,-0.0076881857682019475,0.006930537642911076
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,34,-0.00010805551573866978,0.002871957141906023,8.24813741928665e-06,-0.007574365194886923,0.006376288672909139
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,35,1.2829904335376341e-05,0.002819879911839962,7.951723091537133e-06,-0.006582902418449521,0.006608654847368596
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,36,0.0002541255671530962,0.0026627255138009787,7.090106919349637e-06,-0.006048508360981942,0.006411884091794489
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,37,-0.00017454291810281575,0.0026594912633299828,7.0728938226238824e-06,-0.006304693790152669,0.006542053958401078
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,38,9.097158181248233e-05,0.0027125373017042875,7.357858066825429e-06,-0.006365270959213376,0.006593751581385731
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,39,0.00024981267051771283,0.002376313554123044,5.646866156894248e-06,-0.005217561433091759,0.006651383368298409
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,40,-0.00015173931024037302,0.00242622965015471,5.8865903156402055e-06,-0.0058067954238504174,0.005810383502393961
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,41,-6.869419303257018e-05,0.0023910084273666143,5.7169208957930095e-06,-0.005665028421208263,0.005680093839764595
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,42,-7.61079863877967e-05,0.0023542034905403852,5.542274266190361e-06,-0.005546951629221439,0.0054318488109856835
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,43,0.00029664990142919123,0.0024355414789170027,5.9318622334103566e-06,-0.005807370021939278,0.006629081256687641
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,44,6.931834650458768e-05,0.0022671723272651434,5.140070243214723e-06,-0.005772165432572364,0.004997819010168314
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,45,0.00020380796922836453,0.002239505760371685,5.015386250306619e-06,-0.0049096750840544705,0.005822228230535982
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,46,-8.002485992619768e-05,0.002283454407006502,5.214164048084058e-06,-0.005976125588640571,0.005077296225354075
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,47,-0.0002777185582090169,0.0022197095677256584,4.927110694552539e-06,-0.005591755798086524,0.004867101851850746
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,48,0.00024641462368890643,0.0021217740140855312,4.501925104705151e-06,-0.004508774681016803,0.00550595779903233
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,49,-0.0001111190504161641,0.002139897085726261,4.579159394779708e-06,-0.005267875241115689,0.004943664390593767
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,50,-0.00016382790636271238,0.0020931698381900787,4.381360213301377e-06,-0.004888921156525612,0.004943783599883315
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,51,-0.00027521938318386674,0.001992463367059827,3.969909812440164e-06,-0.005119482828304172,0.004498713435605167
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,52,9.017338743433356e-05,0.0021041040308773518,4.42725377070019e-06,-0.004737470988184214,0.005157641302794217
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,53,-2.8401167583069764e-05,0.0018928268691524863,3.5827936244459124e-06,-0.004744014954194426,0.0040814146213233446
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,54,-9.946763748303056e-05,0.0020048075821250677,4.019253083242802e-06,-0.005258738342672586,0.005192782701924439
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,55,-0.0004894390585832298,0.001800808939151466,3.242912725909264e-06,-0.004618246490135789,0.0038933911640197014
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,56,0.0003735002828761935,0.0019524109084159136,3.8119083001220133e-06,-0.00426756483502686,0.005211844509467482
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,57,-0.00032531755277886987,0.0018602183554321527,3.460412472122698e-06,-0.004736218759790063,0.003967076083645224
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,58,0.0001282177254324779,0.0018435802776366472,3.3987882943620207e-06,-0.004203468514606357,0.004375891350209713
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,59,-7.989590085344389e-05,0.0017591076903045177,3.0944599984650267e-06,-0.004234896181151271,0.004065656373277307
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,60,-0.00038493514875881374,0.0019081899663433433,3.6411888686416205e-06,-0.004562596129253507,0.004439301090314982
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,61,0.00038763758493587375,0.0017743203788995743,3.1482129543292103e-06,-0.0038718795403838158,0.00474468314088881
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,62,-0.0001420621993020177,0.0016787308268249035,2.8181373181723757e-06,-0.004004870476201176,0.003888809499330817
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,63,0.00010195874347118661,0.0017038948135450482,2.903257382058655e-06,-0.0038978118263185025,0.00397923294454813
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,64,0.000316241174004972,0.001696325372904539,2.8775198188668583e-06,-0.0036733885714784263,0.004576929900795221
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,65,9.400398266734555e-05,0.0016971095465123653,2.8801807729905704e-06,-0.003916628658771515,0.004057491486892104
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,66,-0.0001620735856704414,0.0015538212610408664,2.4143605514836963e-06,-0.00384384551551193,0.003527998034842312
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,67,-8.903717389330268e-05,0.001671654637902975,2.7944292924075853e-06,-0.003944929577410221,0.0040823650173842894
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,68,-0.00034534468431957066,0.0015801890986040235,2.4969976948341355e-06,-0.004036201108247042,0.003333282214589417
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,69,-0.00020450045121833682,0.0016333439853042364,2.667812395884539e-06,-0.003938666693866253,0.0038533519301563496
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,70,-0.0002304824738530442,0.0016291155479848385,2.6540174076217227e-06,-0.003941052965819836,0.0038876482751220463
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,71,4.867740699410206e-06,0.0015445268945768476,2.3855634481151355e-06,-0.0036040058452636004,0.003573265257291495
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,72,-1.9655908545246348e-05,0.0015121566830202937,2.286617700519855e-06,-0.003682008804753423,0.003628680557012557
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,73,-1.58592447405681e-05,0.0014876608038321137,2.2131346213427605e-06,-0.0034382357774302365,0.003468761830590664
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,74,6.715262134093791e-05,0.0014407123671844602,2.0756522189913085e-06,-0.0034174527181312442,0.0035202010348439213
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,75,3.7360248825279996e-05,0.0015235173050314188,2.3211050574900582e-06,-0.003498352253809571,0.0037722751870751373
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,76,5.4121159337228164e-05,0.0015267773997038603,2.331049245185568e-06,-0.0035587585903704166,0.0037567664869129656
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,77,0.00020208139903843403,0.0014144626911729574,2.0007048533443594e-06,-0.0032206410029903053,0.003479992775246501
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,78,6.203676457516849e-05,0.001484261592850089,2.203032636316493e-06,-0.0035275207227095963,0.003649022956378758
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,79,4.5295205381989945e-06,0.0014579996932297945,2.1257631033222424e-06,-0.003429861138574779,0.0035258683515712614
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,80,-6.126709195086733e-05,0.0013987213606014848,1.9564215563150356e-06,-0.0034910148102790116,0.0033724836399778723
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,81,-0.0001721851876936853,0.001340609509497881,1.7972338355320971e-06,-0.003367429249919951,0.0030370118515565987
Peromyscus_californicus__subject__40664.0,Peromyscus_californicus,40664.0,82,-8.109179907478392e-05,0.0013598331715911627,1.8491462014935678e-06,-0.003422251692973077,0.0030614487174898384
